attempt,components,support_half_width,amplitude,tv,hellinger
1202,11,3.252165227297399,0.0007642677723829162,0.00019306849255568183,0.0002488108353634445
1203,11,2.112695139203889,0.019564342105414457,0.002920270874160731,0.002423234404891838
1204,5,1.844668108692017,0.00862683952661723,0.00236281991642254,0.001887625469883971
1206,11,1.5425128311247305,0.0001425174184389089,5.35842974895639e-06,7.094646113637473e-06
1207,11,1.639583613181152,0.003859402986832686,0.00036926102791409537,0.0003341748703038681
1208,15,3.1382656740664876,0.0006541392294017338,9.022589946720486e-05,8.373960325640474e-05
1209,5,2.615804403633844,0.00041074408217880987,6.74700658360324e-05,6.589657378429182e-05
1212,15,2.9646576765757437,0.00013478797096104337,1.0577204935608716e-05,8.685319490462675e-06
1213,15,2.1357007293051757,0.02428471976789105,0.0012504684851997554,0.0016438391323580473
1214,5,2.519989784303063,0.004950708859307712,0.0017396417680537897,0.0038886855796932272
1216,15,3.693544431338337,0.040234646594581265,0.011472186587769837,0.009489061877046687
1217,11,3.171396638985418,0.0006063589710539419,7.690317824216882e-05,6.061146655956275e-05
1218,15,2.4704255266219075,0.00017770458320264125,1.296661771925061e-05,1.0326914260523551e-05
1219,11,2.3261166194109433,0.0003019952732617612,6.8517109282206815e-06,1.2950381090758097e-05
1220,15,1.5601796853937988,0.04309517262651687,0.002172186177042736,0.002053877764299045
1221,5,1.8900403079316572,0.006355325640710121,0.00021807831773119034,0.000176309957190697
1222,11,2.7586344988873344,0.009483137329441558,0.0021320950546702237,0.0018273285179728454
1223,11,3.644702133669589,0.0003187743833252173,4.237970757747676e-05,3.7066636661227624e-05
1224,11,1.9816060462150844,0.04358989465107031,0.010757377861409286,0.008561008472643203
1225,15,2.4737427245588766,0.0029959091979093076,0.0004981639305396406,0.00045263248859911154
1226,8,1.9973846150660457,0.0001581617392761315,3.6428492703045176e-05,2.8852170695311548e-05
1227,8,3.845212370586488,0.007865773806763563,0.001827452189407885,0.0018842671862411664
1229,15,3.794538920628985,0.0030970326896824813,0.0005242234514176148,0.0004376102357634991
1230,15,2.7293486312399255,0.00045783975970245874,5.8582385965357415e-05,5.552826341542871e-05
1231,5,2.042988767915851,0.005149183617811939,0.0005435965518863613,0.000494601071907656
1232,15,3.2971081355125587,0.00012188590724176249,2.098052985878109e-05,1.6852914111898688e-05
1233,8,3.4258097201056095,0.00023217227528466152,4.0128564418852706e-05,4.237446304527025e-05
1234,8,3.9099216719950474,0.001506278996510889,0.0004070387835225742,0.0003391715840265727
1235,8,2.69103733723076,0.001317555965043012,0.0002958731807632083,0.0003160810543899293
1236,8,2.624488355040298,0.0007503720424838078,0.00011675338397483686,0.00011983632090585405
1238,11,2.878247287816487,0.013041359594543531,0.0018554131132413761,0.0017302392942956492
1239,11,1.9227361628205337,0.00257620332258428,0.0003051393371983949,0.0002560413376093896
1240,5,2.1115393812195653,0.00019064710749115715,2.4150887688690926e-05,2.9506937596040288e-05
1241,8,3.8851811456055776,0.0013189965071366719,0.00034581174679618795,0.00038027092681031306
1242,8,1.5773138343710205,0.0009779526354792066,7.00242462329598e-05,5.7079306008193415e-05
1243,11,1.9094535026009023,0.13703171239069964,0.020246553398441447,0.017256893073190487
1244,5,2.582652857408731,0.23639978618726906,0.09870572138435735,0.07299836503065774
1245,5,3.1538512088117234,0.007652598740086611,0.0033597237136765608,0.003430684845088389
1247,5,2.787992853966577,0.0001426738722395213,2.1500699745364395e-05,1.9133537798009693e-05
1248,11,3.5638686505534913,0.02063560563466769,0.0036240007759968003,0.0029885253393854318
1249,8,2.0432455984540074,0.0012900343095373352,5.6999064080991545e-05,6.654752287907516e-05
1252,15,2.2283711075685844,0.0147659657242506,0.0016824687434183988,0.0018110216433310036
1253,11,1.734015800624139,0.05850038307225551,0.004517946646796453,0.0037995277468577306
1254,8,3.3122074422000196,0.09394524999895956,0.02738681481511577,0.0251248227824327
1255,5,1.5471597845143714,0.030821501340893363,0.0021981958839593246,0.0017984454279732947
1256,11,2.5015003733086294,0.002419024434642299,0.0004618588356434756,0.0003816007437911227
1257,15,2.809643906456501,0.019388689780798128,0.0013573267643361897,0.0011815426248170376
1258,5,1.8642480828657066,0.0038149615423115455,0.0002211348710664669,0.00018215551172263077
1260,11,1.7656221573340525,0.00020857597319633354,1.765976363180944e-05,1.64312436728833e-05
1261,11,3.5336609276916304,0.03065395369356946,0.004879491440459368,0.004178435054529568
1262,15,3.0389558364632308,0.00024561488262290826,4.032403317427832e-05,3.7679380543897835e-05
1265,11,2.5843683353442017,0.0014138943783239973,0.00013343567362938982,0.00010832705756334521
1266,11,3.250697339768647,0.00027623820868687523,6.664730745697893e-05,6.486555478114032e-05
1268,11,3.5959422076783483,0.0001484214860996682,3.118216365776784e-05,2.6382888709419694e-05
1269,8,3.701153841066841,0.02108878188343108,0.002742769046877919,0.0025582773540265237
1270,5,2.9782172207188338,0.004407555661125117,0.0007988347370324663,0.0007358174368729919
1271,15,3.2888675199284134,0.019518220099097833,0.0024355793965490907,0.0022906652762764183
1272,8,1.9662834154133617,0.001935454837127608,0.00023566387649654624,0.00023859417703665109
1273,8,2.790311226862981,0.06681086731109755,0.00638772832059905,0.006118757934277162
1274,8,3.9950300241988663,0.0012788096502932174,0.0002299917765476276,0.0005621496364144236
1275,8,3.8223203604376224,0.25570666622751126,0.06851575044323724,0.059701464239148495
1276,15,3.4906387873655613,0.0001261722139329173,1.6577427967500103e-05,1.7263402455787487e-05
1277,11,1.5022376247617375,0.0013746409996792904,0.00011676303665766755,0.00012915591835986986
1278,5,2.4091619140081644,0.0013780090844247748,1.5712488788800634e-05,1.4645951197216376e-05
1279,15,3.3213345732455766,0.003173133498572597,0.0004450719852218366,0.00042257638516874263
1280,11,3.3024400340401465,0.00045613683132531756,5.172751239875911e-05,5.466119359497448e-05
1281,15,3.3319614077126682,0.0004985541281866312,3.765239553678359e-05,4.210497123198052e-05
1282,8,2.4022865509490585,0.025249669403299167,0.003191821010238417,0.0038299746193673997
1283,8,2.6410559875537247,0.047375175414215716,0.005389835249673725,0.004282364384238482
1284,15,3.8032859808334862,0.0015050471485623346,0.0003694591493562525,0.0003598577312806572
1285,15,3.6962239299529376,0.00011813320184536753,3.0535248645561e-05,2.3363548397247257e-05
1286,15,2.4449456197232657,0.00029223781559060714,1.710121345469382e-05,1.483271717066753e-05
1287,5,2.920768206543452,0.0001720247931805894,4.169745059103729e-05,5.362544205813533e-05
1288,11,1.7230510512535775,0.00010416140027302053,1.34401742580993e-05,1.3665894933746659e-05
1289,11,3.3689500566116104,0.00027959387207058314,0.0001120396164045549,8.457799194849235e-05
1291,15,1.894168325836122,0.01764237193080921,0.00358028725445207,0.0028115244180023868
1292,8,1.8894539436713205,0.0021155380588217423,0.00025181695397088734,0.00019880368515885692
1293,8,3.4586851411038193,0.02253909035442563,0.0039672985331634545,0.005518580148774564
1294,8,3.910957460825129,0.002427173498373296,0.00040803751462326136,0.0004255397781597637
1295,15,2.540478631257745,0.00036931792155070286,1.8698032407193438e-05,1.6812786319210496e-05
1297,15,3.4518201826558106,0.003605506106207707,0.0003546186154337595,0.0003710007858762711
1298,15,2.455287525788813,0.008037919031619154,0.0007583435012373963,0.000592653085528939
1299,15,3.4216482200055838,0.0005643348225405609,0.00018754075312837107,0.00017858462265694927
1300,8,1.755441723872484,0.00018919969652310417,2.1046981061285136e-05,2.238919095122363e-05
1301,5,3.616403406683634,0.0003615270674681923,8.591464677177561e-05,0.00012301253128343766
1302,5,2.3155980604613906,0.0008043815472513912,0.00013585150549557892,0.00010973610099895445
1303,5,2.104358232231633,0.013361937426417215,0.00039844650845784104,0.0003716418221221263
1304,11,2.194900265871132,0.0046199934455398075,0.0003269572499113927,0.0002892702417702488
1305,5,2.354063564370563,0.2165555162336831,0.02903046270563502,0.025658537369995446
1306,5,1.9306343855659525,0.0023178894630843517,0.00035879523683155076,0.0002900989732417247
1307,15,1.6515108917467725,0.0016359989826661124,0.00016101958998244073,0.00012908482743962044
1308,11,3.2204553288498294,0.05010504204916959,0.013859317016210595,0.011811931496941753
1309,15,1.882696228891426,0.0006051353116279055,7.160126788411682e-05,5.802233717324482e-05
1310,11,1.9717525963494527,0.0018708229164454582,0.00014548593586541977,0.00012711985169173968
1311,5,2.3107659139334156,0.03983601892940362,0.006143010030558348,0.00537037654794281
1312,15,3.9228800857170563,0.02271780974510979,0.0036610776510578565,0.003000643274229002
1314,15,2.5975532478959074,0.10049895203031876,0.016256230559172004,0.013096060140763578
1315,11,2.0135343168705915,0.12080260538782178,0.01452016415455916,0.011673253316040355
1316,11,2.025101687591134,0.0004191926085579201,4.8843533661256854e-05,5.1679465089354254e-05
1317,8,3.051657049947625,0.003707892406089489,0.00037726828030559833,0.0007569525312677415
1318,15,3.574875234048754,0.0032810921317419184,0.0005186137430900939,0.0006090585371589165
1319,11,3.771860885399513,0.0007095617445383692,0.00018049605122753815,0.00015512549516043058
1320,5,3.011924594419043,0.035373784636687645,0.004017810226434013,0.00336573735196981
1321,11,2.5000815860605536,0.0005801722839115598,6.516766505723523e-05,5.196787371190677e-05
1322,8,3.4182652321528586,0.003390675263458831,0.0007471506170399845,0.0006867258215301109
1323,15,3.814787017086313,0.0011424085057621346,0.00017237401973661093,0.00022300441003661158
1324,15,3.5809392008763012,0.0562164778857666,0.013002812261744025,0.010241640384369206
1326,8,3.395086378890379,0.00519333880152313,0.0010256473839600525,0.0012116757587459265
1327,5,3.365019594641563,0.00014518636496978972,3.969108247570619e-05,3.5943734237959655e-05
1328,5,3.0755123930530854,0.011367166658761588,0.004076523923703578,0.004082192201555599
1329,15,2.4482509693224,0.0010149947052393216,3.561677000953886e-05,3.297947215721741e-05
1330,11,2.649950605896888,0.025398845744661384,0.004080173720381882,0.003556229976184654
1331,8,2.978932842328177,0.1877327676114678,0.01633294461585054,0.014868953913514787
1332,5,2.074583390978388,0.00011844041549715949,2.3958425654290738e-05,1.916065126893201e-05
1334,15,3.882120516689374,0.2831389715194394,0.05820659297984686,0.04875631384021921
1335,15,3.1499482548675006,0.0009301285506039183,0.00023805683866155595,0.00020340376577370508
1336,5,3.7052157240124917,0.0012907312660235396,0.00036450631322917525,0.00036304674140427554
1337,11,1.8357687514421874,0.004009324333849735,0.00021202929269186128,0.00017649575004957495
1338,8,2.54480990857723,0.00029299771585430734,6.425887362489739e-05,6.879069111163572e-05
1339,5,1.5055813748873312,0.013107087459606696,0.002465797399481613,0.002104216741074474
1340,11,1.6170431620945798,0.0009797373926309382,0.00010439388813117466,8.515896466661344e-05
1341,8,3.4860853429813528,0.00135612426698646,0.00019506845370990825,0.00024066567249108578
1342,8,3.9053792648893326,0.0015213357096991306,0.0002778174398375786,0.0003061225281155086
1343,11,3.5201534149394784,0.02864903190154138,0.0023678875533643395,0.001945541870105879
1344,5,1.7972541912432853,0.0002804265288439216,1.0717693845374231e-05,9.230626968205426e-06
1345,5,2.304447598533325,0.004959653099978934,0.0009848091268297309,0.0008860276622135961
1346,8,2.705156458153492,0.03824775412518394,0.01178549948600189,0.010141762779721905
1347,11,2.720069998215312,0.03221320214830855,0.0039193066886261466,0.0033169215670440667
1348,5,2.3129495568381517,0.012659127903233843,0.000859360181745262,0.0007118644061172827
1349,11,2.2672925545776104,0.10155475271263358,0.015312239922684748,0.012456216309587029
1350,8,3.170650462760255,0.03994696795433555,0.005346622239292152,0.006636489136291196
1351,15,1.834256880733774,0.0054841307572123105,0.00109935282459592,0.0008606283069216716
1352,8,2.0527857500255875,0.00014422168855080593,2.2381329490112784e-05,4.274243068699203e-05
1353,15,2.9571643613881555,0.00033176913733323673,4.16477392832433e-05,3.072917405857984e-05
1354,5,2.1106528933702124,0.010922657979083683,0.001545391268173934,0.0013905616078406498
1355,5,3.7407200257472533,0.0015744225064810542,0.000689482052932097,0.0010854098640467153
1356,15,2.3431503885132168,0.012866512043933652,0.00182532210502547,0.0014838189374780366
1357,11,3.900656800947006,0.00024972284978214045,4.79484272802924e-05,4.424812342225044e-05
1358,11,2.712038301933191,0.0014754398205959372,0.0001473811472974384,0.00012207581981822562
1360,15,1.9432746231299332,0.0004015783421985821,1.270706131061677e-05,1.5808279807166344e-05
1362,5,2.104778254104645,0.0010547835203789406,0.0001521560668440286,0.0001696931527297826
1363,8,3.739039460446935,0.028909639563097705,0.011212022950603712,0.010622610656084044
1364,15,2.6502581530279143,0.0024513997122102274,0.0005115616722882956,0.00045760649537130143
1365,11,2.4467183954803877,0.12628389653457628,0.037586930788083284,0.028880960005402787
1366,11,3.5574283489836405,0.0034497915954464805,0.0006057096987309524,0.0006340163818338019
1367,8,2.316453352113271,0.03560725810068757,0.005484278775311614,0.004255373102321191
1368,11,3.920938934106769,0.00015113711518748322,2.872329143296471e-05,2.5676152749159078e-05
1369,11,2.2469707207278233,0.09035774731756173,0.020569438542698364,0.017705462977083496
1370,5,3.5943554947816008,0.0010074994618401948,0.00020230679530813974,0.00017943784537509974
1371,8,1.666719271337599,0.011759044615175794,0.0007221296232910007,0.0005986529472937215
1372,8,1.7113949458853148,0.00016044536926444693,8.250827352636444e-06,8.128931217148017e-06
1373,8,2.157594471771146,0.0040029189546073865,0.0008599288766712202,0.0006417268912461944
1375,11,3.3861528328006276,0.0026038097396983463,0.0003232882275794827,0.0002744205686365176
1376,5,1.690078988399147,0.0005274388401278019,3.0164890841680172e-05,2.618689815443139e-05
1377,15,2.046213416766462,0.016692555282174712,0.0022260040824324577,0.0017503177394331594
1378,15,3.3224377536776704,0.14941568922889206,0.012943719270461656,0.01037152797564917
1379,8,2.9661150594530223,0.00019190361698289936,4.37018552861166e-05,5.292081752917558e-05
1380,11,1.6051144075114054,0.005410184520401601,0.0011056591050354605,0.0008668394865757901
1382,5,1.709225242557346,0.0035026945187113514,0.0005629504750777807,0.0005082969884958344
1383,11,2.6935047375113728,0.007162389322429336,0.002164903661399164,0.0016441055868343145
1384,11,3.484881021829708,0.17373947221759653,0.027594767399008614,0.021983228801192994
1385,8,2.023516879573571,0.13767856587763824,0.0038157739052121975,0.0030618069736920495
1386,15,2.604476973795618,0.006572369710539818,0.0005438978550843846,0.00045999138810767315
1388,8,3.238039966137915,0.019225866058221172,0.0064026996584481055,0.00475353456133557
1389,15,3.7277164584595512,0.004860177939938987,0.0005859644947070887,0.0005524431701746064
1390,11,2.327903240390146,0.005677821029255057,0.0007464016473749217,0.0006091492655023248
1391,11,3.376362785640923,0.00010235383089121926,1.1128105917586258e-05,1.206933970435655e-05
1392,11,3.4941588500848137,0.0008092882423212973,0.00034883318552695903,0.0002820181551639422
1393,8,2.6347991291275834,0.00010312922809044228,1.1021106038456414e-05,1.2615047879732956e-05
1394,15,3.758240609807062,0.017331939236339706,0.002218417689128081,0.001725406288171406
1396,11,2.1575129592686055,0.000993369273416829,9.604547565291216e-05,7.632926981625439e-05
1397,11,1.958771006659215,0.0001885627416119839,2.084383310140113e-05,1.9285845132867422e-05
1399,5,1.9384368945711967,0.019973405052794404,0.0024601385041450414,0.0025528754833606133
1400,8,1.502178874184298,0.040316982452448226,0.0036193693162708232,0.003030638980814711
1401,5,2.307752251094927,0.02093628934216173,0.006074870165543228,0.004709128654327451
1402,5,3.467949686370098,0.07691958745894559,0.005250283859827181,0.004367533696803717
1403,8,3.0563279717188516,0.030810216553376214,0.0026787794511404944,0.0022131678191580594
1404,15,1.5695856697064938,0.00028301409244308086,2.099683315850802e-05,1.6886429721055398e-05
1405,5,1.6455411512890374,0.016517483568462502,0.0008201073957470114,0.0009012256404640448
1406,8,3.118145454038156,0.07455387237052565,0.022724562317784698,0.021999822247622276
1407,11,1.8771591205725335,0.008628373171159049,0.0007875169612496828,0.0007666296123017384
1408,11,2.122602449319643,0.06815970278962923,0.006480969851946246,0.0057027987984797635
1409,11,1.7246893085908614,0.04553219632980937,0.007045928889233188,0.005567009546924089
1410,5,1.882704916030794,0.2271814518445007,0.062498871218432034,0.051376616600431996
1411,5,3.10057820957519,0.0001640870460767861,4.825101402975472e-05,4.814112118974944e-05
1413,11,2.9792182701230256,0.007358182710253316,0.0006799142142454206,0.0005583654453352784
1414,5,2.5064181063678017,0.0030621697221338783,0.0008507479359296641,0.0008170799954183325
1415,5,1.6510403158513305,0.0006375073732602971,2.2029707273045532e-05,1.9149593924672846e-05
1416,15,1.7251721949808978,0.000663456341360556,7.815252561502142e-05,6.753806262903801e-05
1417,15,3.8726246795518864,0.0648703916946965,0.007180501428109401,0.0062533947892143915
1418,11,3.3400579987331476,0.008521899973737321,0.002118458423526937,0.0019845532950910887
1420,8,1.7829382230660733,0.16608647413972064,0.0234409176764543,0.019270385663375817
1421,15,2.026290282979378,0.07419669818405047,0.006527749231256935,0.005437476184409706
1422,8,3.1233873058673094,0.003482178084178301,0.0004948734742152308,0.00042284211304757574
1424,15,1.834270231752506,0.0026411093889716617,0.0002526358737688396,0.00023892488252744045
1426,15,2.19996077009091,0.0007864364149208785,0.0001214354202090851,9.61418659086834e-05
1427,5,3.3928686469293345,0.004655045101496977,0.0007602997064486104,0.0007234580780022663
1428,8,2.9463687057792773,0.017227655678489447,0.004654855852223621,0.004169690055341578
1429,11,2.475687546301584,0.003665335504189425,0.00037798765807931184,0.00035167743502051294
1431,15,1.5065250641186496,0.0029157707078239017,0.00019537597012943432,0.00016630708137019818
1432,11,2.8640066126532178,0.004860366637462386,0.000919692044504564,0.0008823113869506562
1433,8,3.784866326679662,0.0008525290645611989,0.0002032590152907975,0.00017940353953292557
1434,8,3.514588753911192,0.010636682715408588,0.002413780498804069,0.001903718231946
1435,5,3.7384205660535885,0.00010528148314987464,3.404174094332867e-05,5.320316963457173e-05
1436,8,2.164863359273941,0.0009097409847121941,0.0001319217739808654,0.00010947642760185659
1437,11,1.609341843488551,0.021601269077451846,0.0017782960117770268,0.0019399799199777616
1438,11,1.7488107546581264,0.0026807246535872965,0.0004349696711125184,0.0003734017198097329
1439,8,2.920999362152165,0.0013102461944790045,0.00020481985397882027,0.00016226831066445778
1441,11,2.737494696385411,0.0007486157484585999,9.965082789115999e-05,7.43863627153325e-05
1442,15,2.908599267982757,0.0004198508428225525,2.569134633479619e-05,1.9689512059390916e-05
1443,15,1.7373877583460788,0.02103625855025358,0.004246088767243741,0.0036492040560976084
1444,15,3.4547144441611115,0.005692207384833811,0.0002792022845863265,0.0002533418669043844
1445,11,2.138569143518703,0.01718199448596935,0.0035175768952410555,0.003075505783080692
1447,15,2.289728745475427,0.011834368012729682,0.00137571360761625,0.0014509762536766449
1448,11,3.224231196157847,0.0010059665011181436,0.00019560086772329766,0.0001664500490291335
1449,8,1.5199693793604827,0.06719912139213367,0.014365921021780245,0.011385561963401934
1450,15,2.543988548269535,0.0016535778129508707,0.00023560186210740998,0.00035606629905000307
1451,15,3.2996925103930392,0.008222508986314594,0.0012232849165073182,0.0009839145369841711
1453,11,1.8839163810201978,0.006341845484549875,0.001340143448407472,0.0014288959859564303
1454,15,1.6345917312445137,0.00029415403884891354,1.1737390289213897e-05,1.0242984223742241e-05
1455,15,3.058020344575206,0.00014257228308569723,2.8367107037975686e-05,2.100740510545456e-05
1456,8,2.7327706844594064,0.02319224239614419,0.0020715490628050795,0.0017420613047177825
1457,5,3.1844769978746013,0.0010459820560800766,0.0001519094722494458,0.00013166532958068823
1458,11,2.1360939347793457,0.0018620681728532492,0.00021497807526946796,0.00019966924373968997
1461,8,3.0761360341440813,0.002242684665657088,0.0001457125816820125,0.0001240502554725643
1462,15,2.3848372359618333,0.013093986596901393,0.0012157731457194208,0.0016671272895642732
1463,11,2.057250916416101,0.09590702648492956,0.025893512151024145,0.0196456784787869
1464,8,3.387238415015692,0.00275144368951772,0.0002717622925145471,0.0002626244665093014
1466,11,2.214210818632344,0.0001551423506605382,1.495185170398467e-05,1.1553750507133765e-05
1467,15,2.687476771702797,0.00799372625177114,0.0012694724643249598,0.001137467827695333
1468,8,1.786083981979433,0.00026406664066294796,2.3425816304630665e-05,1.9847515776647122e-05
1469,5,2.2834534776122943,0.0005275791065252449,0.00010018892607775978,0.00010702856722749736
1470,5,1.954668426601263,0.00034420661675743083,4.207761922479428e-05,4.336699268750766e-05
1471,15,2.9458611606115404,0.003926287363081977,0.000468490326627481,0.0005000257647339606
1472,5,2.6672424370324648,0.1765678264835481,0.039025642647531805,0.03547011411036313
1473,5,2.5898313636537353,0.000614348141914487,0.00014435046050306096,0.00013626376290464895
1474,15,3.005605150500535,0.003509764679380959,0.0003217794563912223,0.00029680653752308083
1475,5,3.3080917840024338,0.04798536762146023,0.010555520344925436,0.01067213012560487
1476,15,3.0992885758525794,0.00010239832130607687,3.1104672673646594e-05,2.437733725046172e-05
1477,15,1.6775914815933115,0.0008402045892854283,4.369142903057722e-05,3.8079464555095834e-05
1478,15,1.8316058949785716,0.009961596409764975,0.00040257659056703427,0.00040676316037653994
1479,11,3.3436153668230575,0.005679264713212462,0.0009978819528428046,0.0014620405056148748
1480,5,3.117828847531348,0.003552448821614797,0.00024881499700089653,0.00023681599939409244
1481,5,2.005040858015407,0.010949280777694095,0.0017173756728390529,0.0014601540829726285
1482,15,2.9881403688440384,0.0005890580660654269,7.929874839349407e-05,7.781250424123479e-05
1483,5,3.1891210923603586,0.062122354310064715,0.00899382829041587,0.00753485567959911
1484,8,3.6597992422929404,0.000479459439181384,0.00012688735669597363,0.00010078776739982292
1485,5,3.422145894612917,0.007849231771599541,0.003239021608140582,0.002841490215688189
1486,15,2.2893239638157197,0.0031943680115140358,0.0005415073010706375,0.0004304748864630894
1487,8,3.7709346756524593,0.008830140457061752,0.0018938407013134807,0.001493766677828157
1489,15,3.081364475550609,0.003651322900613781,0.0006324287838121747,0.0005939729899991708
1490,11,3.2493560642670776,0.003657825437124382,0.0005758447361920028,0.00046873988906116814
1491,5,1.8885832963305007,0.007813629210423924,0.0012734418632622884,0.0010406125373799207
1492,15,1.7214747895896887,0.003987953432750493,0.0003181750914621025,0.00028431635939049214
1493,15,2.092041512571546,0.0007085213987480031,0.00010383965507015588,0.00012115372355262196
1495,8,2.6875518301377888,0.22742409985929424,0.00726021968431431,0.006167851423860952
1496,8,2.1198676748795853,0.0002248594275160734,5.4871493056849774e-05,4.7661387496476804e-05
1497,8,2.8250389828000304,0.00014187329170769737,1.0564362712848012e-05,8.68542774069839e-06
1498,8,2.094128955110516,0.00026343432410107443,3.9376995682052246e-05,3.0315641425200484e-05
1499,11,2.2718862641648765,0.14249945507467626,0.013445665522711044,0.011434682678362321
1500,15,1.6796905231871462,0.005884058402768805,0.0008421045654259139,0.0009373562652484438
1501,15,3.920874097670068,0.0011366471771089685,0.000113895630034196,9.791764087841582e-05
1502,15,3.7494640354504334,0.0006897030783515752,0.00016171829801873172,0.00013044038169824325
1503,11,2.78323299451731,0.028432916547668247,0.004832424515419466,0.004332122278235926
1504,11,1.5318116347850872,0.0159248998896774,0.0025284011603620327,0.0023425074232720014
1505,8,2.873633694921142,0.10252949955673228,0.019644540613002096,0.02021344928230245
1506,11,2.006619616831781,0.002785795573913863,0.0004882041752315849,0.00042580826211911874
1507,8,2.9919008385769237,0.002386509922414588,0.00035019210675071464,0.00031144251377113896
1508,11,2.3349315154033294,0.0217381874165,0.001041266094668914,0.0009316124370021734
1509,11,3.9829564630676417,0.0010459154594692377,0.00031700321815935484,0.00023213001351178776
1510,15,3.7613822785357343,0.0008183472132720627,0.00010712516110242989,9.201986523948774e-05
1511,15,3.768888736885007,0.009631925466280578,0.002333638182687157,0.0029429563542697303
1512,8,2.7050459116777135,0.03096161229615592,0.006325130248680597,0.006403260547317917
1513,11,1.6265619776836038,0.0027409296403432936,0.000426802199929881,0.00038118973469902323
1514,5,3.46191316511173,0.004718627755712715,0.0015862088656792596,0.0012965479530970842
1515,15,3.035652053945163,0.12405430478361124,0.01675449794453933,0.015777173292500928
1516,5,2.5286392331658445,0.002239162303617056,9.947133642654817e-05,0.00010039563811919058
1517,11,2.5017106738199097,0.004914955427787591,0.000722014853337875,0.0006705204331366163
1518,15,1.6625400756869146,0.03777197703375022,0.0024646316994873553,0.002880369484335466
1519,15,3.4824865991593663,0.00033374675440406943,8.030441938137758e-05,8.11836778007715e-05
1520,15,3.881870539276138,0.006476427020889684,0.00090867570941783,0.0008829395155186821
1521,15,2.9149310249330145,0.008001160929386086,0.000774376084210703,0.0006094543703218888
1523,11,2.441777740713923,0.0003719906133584372,3.38015491485332e-05,4.5369088904069327e-05
1524,5,2.660043911213763,0.16798493606338483,0.05161781206777349,0.041615895675564306
1525,11,1.8175754906603396,0.1407154995005016,0.007085749766288093,0.008357515340434236
1526,11,1.9499036314572629,0.0011106431831976469,0.00014531302548082534,0.0001354857024371177
1527,15,2.592117820483013,0.0002809408100679659,6.397664663407328e-05,4.964738901845908e-05
1528,8,3.8868770027140367,0.002133750041990509,0.0005385999469344514,0.000687769639230392
1530,15,2.55304886821892,0.00029509042996385453,1.6315805448165997e-05,1.551061410075913e-05
1531,5,3.4405736203321737,0.00025333146087842443,4.62881021184011e-05,3.934240889020855e-05
1532,8,3.260893180257819,0.005832283751390523,0.0010107112244585191,0.002382718994209372
1533,8,1.9135671295733876,0.002931967182052763,0.0004445346395168035,0.00040524061490893417
1534,5,2.123443946317249,0.021522916494689792,0.0028410354236073103,0.0023093304400733706
1535,8,3.8271690530219176,0.0011319982146934312,0.00022638221257222026,0.00020530962420949075
1536,5,2.761022690638771,0.007677689767107157,0.000673946065334759,0.0006069005479221473
1537,8,2.177750746753039,0.00043472700121433076,4.4225688049671645e-05,3.6406523387482e-05
1539,11,1.8574764711991627,0.0038043948347839386,0.0001939033044012953,0.00022911434430126452
1540,11,2.4807694018562323,0.01899758720452864,0.002215242026332716,0.001899533593515814
1541,11,3.469284973499935,0.00014924486073622262,4.0067848246297504e-05,3.7183258833574744e-05
1542,8,1.8350281662520156,0.01891328458653922,0.0023677382587628283,0.002089000495934224
1543,5,2.786621621455482,0.23263899492757317,0.058692816113267876,0.04742744737757799
1544,15,3.77413319654485,0.004449643027830671,0.0008068890958044735,0.0006929477327149963
1545,8,2.282242213596799,0.0002703234930128328,5.915121700863424e-05,5.120103500787286e-05
1546,8,3.0381015701655727,0.03215751764377271,0.010037582575273705,0.007985203977772378
1547,8,3.7920013390052927,0.015096609786208038,0.004486563763250329,0.0033286382710609103
1548,8,2.8707133382110155,0.0095245058387754,0.001445243267596156,0.0012585967572031939
1549,15,2.6956527808304553,0.0007906099517165359,8.137815761765658e-05,6.530057011715397e-05
1551,5,2.649420340090129,0.009586024150556172,0.0026164583220610127,0.00288639977985249
1552,11,2.4520844475066568,0.00012922679321119036,8.051170289422423e-06,7.21778241758876e-06
1553,5,2.4794773863592314,0.09190120841260362,0.034987021666991865,0.027510483956742625
1554,15,3.1181689025710226,0.007059968217033556,0.00048371429948221604,0.0003684462668418869
1555,15,2.5518821914312952,0.000847786858466491,3.8315480421510755e-05,4.913028817153566e-05
1556,8,3.995870398679201,0.0348532867131001,0.00928103468314969,0.007092472136951375
1557,8,1.5938448540236505,0.14392130046946056,0.023530550047005456,0.02380094961069034
1558,8,1.5099522478688783,0.1405710030936564,0.030068559782551983,0.027446906116132853
1559,5,3.7709386902439426,0.00011012538529451138,2.054915179236314e-05,2.7795179589368784e-05
1561,5,3.0091143288285584,0.002931647763769809,0.0009909143006577247,0.0008596622663711391
1562,15,1.5534360329458812,0.19802369290033908,0.041403278201426016,0.03313970036843107
1563,15,2.9157434709779646,0.00021466829397851758,2.111916873408134e-05,1.5987064374775023e-05
1564,8,2.9415848176671138,0.01719565659619067,0.002387581684498349,0.0027218827795423297
1565,11,3.2230430019467198,0.005628948765371653,0.0015492214516824527,0.0012878631237296094
1566,5,3.932874392279162,0.0003258013895499348,5.066170400733555e-05,4.586050133161721e-05
1567,15,2.7917701867522915,0.0023920204954055737,0.00023399485396801122,0.0002455334683496929
