family,components,support_half_width,relative_amplitude,amplitude,tv,hellinger,hellinger_squared,chi_squared,sqrt_chi_squared,alpha,theorem_2_1_rhs_C0_1,corollary_2_4_rhs_C0_1,theorem_2_1_ratio,corollary_2_4_ratio,hellinger_over_tv,sqrt_chi_over_tv
12,11,3.3860106863316513,0.03,0.003,0.0002414977098235034,0.00022408696828971715,5.0214969357276694e-08,4.0203210118328216e-07,0.0006340600138656294,1.0378820110314975,1.3709528824409067,1.3709528824409067,0.00046249584649234643,0.00016345344260901406,0.9279051484732059,2.625532202061158
12,11,3.3860106863316513,0.01,0.001,8.049923660783488e-05,7.471499310131099e-05,5.582330194128948e-09,4.467023346480905e-08,0.00021135333795520961,0.9805644130959404,0.8325813147524574,0.8325813147524574,0.0002538530882332485,8.97389741727812e-05,0.9281453619901668,2.6255322020611422
12,11,3.3860106863316513,0.003,0.00030000000000000003,2.4149770982350382e-05,2.241653353853852e-05,5.025009758844223e-10,4.020321011832855e-09,6.340600138656321e-05,0.9307062036149575,0.4787011983627788,0.4787011983627788,0.0001324542357600526,4.6827819974560376e-05,0.9282296529818614,2.6255322020611644
12,11,3.3860106863316513,0.001,0.0001,8.049923660783184e-06,7.472371880031876e-06,5.5836341513491105e-11,4.467023346480886e-10,2.1135333795520917e-05,0.8935328407800281,0.2868363057195811,0.2868363057195811,7.368430485987151e-05,2.605099748891993e-05,0.9282537567946181,2.625532202061236
13,15,2.10846186644034,1.0,0.1,0.00955728373287666,0.007953729667175169,6.326181561850241e-05,0.0005089627501913354,0.0225602027958823,1.4313929838152304,7.434804194033555,7.434804194033555,0.003034404431792152,0.0010697967908230928,0.832216547031524,2.360524540908641
13,15,2.10846186644034,0.3,0.03,0.0028671851198629984,0.0023907597765711057,5.715732309270324e-06,4.580664751722018e-05,0.006768060838764689,1.2449088149496843,4.194609181404895,4.194609181404895,0.0016135140476896278,0.0005699600780853609,0.8338351646737558,2.3605245409086404
13,15,2.10846186644034,0.1,0.010000000000000002,0.0009557283732876664,0.0007973862992292046,6.358249101984468e-07,5.08962750191336e-06,0.002256020279588231,1.1345010178988388,2.547698821813192,2.547698821813192,0.0008855129422176464,0.00031298295245970497,0.8343231419260145,2.3605245409086413
13,15,2.10846186644034,0.03,0.003,0.0002867185119863001,0.00023926563974043107,5.7248046360397754e-08,4.580664751722031e-07,0.0006768060838764699,1.0481792577925821,1.481416417860171,1.481416417860171,0.0004568641711518771,0.00016151140007347688,0.8344966569576212,2.3605245409086417
13,15,2.10846186644034,0.01,0.001,9.557283732876687e-05,7.975997624935414e-05,6.361653811297537e-09,5.08962750191337e-08,0.0002256020279588233,0.9886613394289103,0.9003728216343573,0.9003728216343573,0.0002505651242885257,8.858549962067245e-05,0.8345464933198844,2.3605245409086377
13,15,2.10846186644034,0.003,0.00030000000000000003,2.8671851198629584e-05,2.3928493776071767e-05,5.725728143915052e-10,4.580664751721932e-09,6.768060838764625e-05,0.9371593300738544,0.5182549694573764,0.5182549694573764,0.00013059326465988206,4.617127704752236e-05,0.8345639634602828,2.360524540908651
13,15,2.10846186644034,0.001,0.0001,9.557283732877349e-06,7.976212321871774e-06,6.361996300357911e-11,5.089627501913413e-10,2.2560202795882427e-05,0.8989146942656775,0.31087484100614976,0.31087484100614976,7.257005012971165e-05,2.565731049851663e-05,0.8345689575410803,2.360524540908484
14,5,1.714730946816739,1.0,0.1,0.009575035211202908,0.008702015147510993,7.572506762751078e-05,0.0005948017179260958,0.024388557110376494,1.431764772726521,7.4417052597001785,7.4417052597001785,0.003277280711781253,0.0011693576732521105,0.9088233051435184,2.5470984254806273
14,5,1.714730946816739,0.3,0.03,0.0028725105633608714,0.0025937198875192746,6.727382854912998e-06,5.353215461334864e-05,0.007316567133112949,1.245132178332723,4.198187800690891,4.198187800690891,0.0017427917664638226,0.0006178189282271814,0.9029452913428425,2.5470984254806286
14,5,1.714730946816739,0.1,0.010000000000000002,0.0009575035211202912,0.0008630282075372281,7.44817687004921e-07,5.94801717926097e-06,0.0024388557110376517,1.1346571985924565,2.549829723512757,2.549829723512757,0.0009564778732274628,0.00033846503536255065,0.9013316280314816,2.5470984254806286
14,5,1.714730946816739,0.03,0.003,0.00028725105633608616,0.00025874812843914457,6.695059397076006e-08,5.35321546133485e-07,0.0007316567133112939,1.048292892496825,1.4826573338879394,1.4826573338879394,0.0004934766089158895,0.00017451647290654484,0.9007734618612058,2.547098425480634
14,5,1.714730946816739,0.01,0.001,9.575035211202901e-05,8.62341658434118e-05,7.43633135870905e-09,5.948017179260958e-08,0.00024388557110376492,0.9887504330327376,0.9011344015767335,0.9011344015767335,0.0002706428371584009,9.569512127439158e-05,0.900614608106264,2.547098425480629
14,5,1.714730946816739,0.003,0.00030000000000000003,2.872510563360706e-05,2.586865454039341e-05,6.691872877302166e-10,5.353215461334558e-09,7.31656713311274e-05,0.937230166675252,0.5186995124606671,0.5186995124606671,0.0001410559863147655,4.987213968579741e-05,0.900559074363447,2.5470984254807028
14,5,1.714730946816739,0.001,0.0001,9.57503521120249e-06,8.622732981051102e-06,7.435152406250643e-11,5.948017179260571e-10,2.43885571103757e-05,0.8989736714728659,0.3111451524334075,0.3111451524334075,7.838321413538793e-05,2.771289513468018e-05,0.9005432137693631,2.5470984254806557
15,5,3.221667984094696,1.0,0.1,0.023158554345668984,0.021839105164322213,0.0004769465143783252,0.004020896500057981,0.06341053934526958,1.6593107410097876,11.97190628845657,11.97190628845657,0.00529661173562732,0.0018241961336917325,0.943025408164412,2.7381043910941854
15,5,3.221667984094696,0.3,0.03,0.006947566303700696,0.006668607598143294,4.447032729801447e-05,0.0003618806850052182,0.019023161803580872,1.3721768879844523,6.3565283666539445,6.3565283666539445,0.0029926967530539946,0.0010490958607416122,0.9598479966418151,2.738104391094185
15,5,3.221667984094696,0.1,0.010000000000000002,0.002315855434566901,0.0022353824002391697,4.996934475299031e-06,4.020896500057984e-05,0.00634105393452696,1.220171568243516,3.8037819551158303,3.8037819551158303,0.0016670392807344465,0.0005876736433939729,0.9652512703830406,2.7381043910941836
15,5,3.221667984094696,0.03,0.003,0.0006947566303700699,0.0006719779359857511,4.5155434645167013e-07,3.618806850052183e-06,0.0019023161803580874,1.1088573662407684,2.206936179797973,2.206936179797973,0.0008619715412578123,0.000304484534775838,0.9672134192196403,2.7381043910941845
15,5,3.221667984094696,0.01,0.001,0.00023158554345669016,0.0002241241059083081,5.023161484919851e-08,4.0208965000579865e-07,0.0006341053934526962,1.0354300950231985,1.345236427234794,1.345236427234794,0.0004713709654414682,0.00016660573663546065,0.9677810737362479,2.738104391094184
15,5,3.221667984094696,0.003,0.00030000000000000003,6.947566303700623e-05,6.725108720880453e-05,4.522708730766233e-09,3.618806850052154e-08,0.00019023161803580796,0.9738361782129122,0.7784064964161446,0.7784064964161446,0.00024438595889378096,8.639584525364929e-05,0.9679805023664649,2.7381043910942027
15,5,3.221667984094696,0.001,0.0001,2.3158554345668416e-05,2.2418350295056756e-05,5.025824299518714e-10,4.0208965000578706e-09,6.34105393452687e-05,0.9291596447676116,0.4694988276812555,0.4694988276812555,0.00013506005895358347,4.774953412722184e-05,0.9680375536588661,2.7381043910942147
16,5,3.2779811795918334,1.0,0.1,0.02079608535883739,0.023951463715644862,0.0005736726141218524,0.004171085661813222,0.06458394275524855,1.62478302074433,11.243371023034973,11.243371023034973,0.005744179625748499,0.0021302742448482802,1.1517294386112231,3.1055817304482893
16,5,3.2779811795918334,0.3,0.03,0.006238825607651217,0.0069414186183554905,4.818329243525225e-05,0.00037539770956318997,0.019375182826574567,1.3540850470726282,6.035609209481345,6.035609209481345,0.003210145348068273,0.0011500775443597654,1.1126162285803634,3.10558173044829
16,5,3.2779811795918334,0.1,0.010000000000000002,0.0020796085358837386,0.002293273466515953,5.259103192226094e-06,4.1710856618132214e-05,0.006458394275524855,1.2083914477635092,3.6216768669284187,3.6216768669284187,0.0017832607692033788,0.0006332076413158586,1.1027428609497492,3.10558173044829
16,5,3.2779811795918334,0.03,0.003,0.0006238825607651231,0.0006858982718527018,4.704564393305229e-07,3.753977095631908e-06,0.0019375182826574587,1.1007086109715858,2.1026197559770914,2.1026197559770914,0.0009214782069604831,0.0003262112751974803,1.0994028603901402,3.1055817304482853
16,5,3.2779811795918334,0.01,0.001,0.00020796085358837474,0.00022843649245926452,5.218323108709161e-08,4.1710856618132397e-07,0.0006458394275524868,1.0292428826155648,1.2813649258962427,1.2813649258962427,0.0005040245869854433,0.00017827590551496174,1.0984591018818284,3.105581730448283
16,5,3.2779811795918334,0.003,0.00030000000000000003,6.238825607651192e-05,6.85104078778772e-05,4.693675987593099e-09,3.753977095631922e-08,0.00019375182826574623,0.9690424926719541,0.7410147718181421,0.7410147718181421,0.0002614682400869821,9.245484770807086e-05,1.0981298754986384,3.1055817304483107
16,5,3.2779811795918334,0.001,0.0001,2.0796085358837486e-05,2.2834848596394853e-05,5.214303104202761e-10,4.171085661813209e-09,6.458394275524845e-05,0.9252398830994784,0.4466545438312594,0.4466545438312594,0.00014459484101800042,5.1124182909961795e-05,1.0980359140856755,3.10558173044827
17,3,1.7150689965792545,1.0,0.1,0.0319199336742237,0.030429120718748964,0.0009259313877161974,0.007062696908902134,0.08403985309900378,1.7788042473243362,14.623215612152729,14.623215612152729,0.005747015931924155,0.0020808775255601528,0.9532952364284324,2.6328329487372484
17,3,1.7150689965792545,0.3,0.03,0.00957598010226711,0.008968301708980924,8.043043554331017e-05,0.000635642721801192,0.02521195592970113,1.4317845528682052,7.442072459556095,7.442072459556095,0.0033877600717697087,0.001205081213293624,0.9365413893098715,2.6328329487372484
17,3,1.7150689965792545,0.1,0.010000000000000002,0.003191993367422369,0.00297703879824089,8.862760006231562e-06,7.062696908902133e-05,0.008403985309900377,1.2580795414958859,4.407075997506367,4.407075997506367,0.0019069299723117007,0.0006755133789218458,0.9326582030604088,2.632832948737249
17,3,1.7150689965792545,0.03,0.003,0.0009575980102267108,0.0008918891129324953,7.954661897675133e-07,6.356427218011921e-06,0.0025211955929701135,1.1346655061671427,2.549943088775266,2.549943088775266,0.0009887262206236297,0.00034976824261629633,0.9313815436201053,2.6328329487372493
17,3,1.7150689965792545,0.01,0.001,0.0003191993367422367,0.0002971823581728993,8.831735400920539e-08,7.062696908902122e-07,0.000840398530990037,1.054835036485613,1.5548907818710112,1.5548907818710112,0.000540487178127572,0.0001911274808737998,0.931024359906121,2.632832948737249
17,3,1.7150689965792545,0.003,0.00030000000000000003,9.575980102267136e-05,8.91428114143595e-05,7.946440826856062e-09,6.356427218011902e-08,0.00025211955929701097,0.9887551717030999,0.901174917638025,0.901174917638025,0.00027976761709903674,9.891843377976205e-05,0.9309001320215226,2.6328329487372377
17,3,1.7150689965792545,0.001,0.0001,3.191993367422335e-05,2.9713139898130567e-05,8.828706826058787e-10,7.062696908901935e-09,8.403985309900259e-05,0.941294551369802,0.5445828263230933,0.5445828263230933,0.00015431969029655542,5.456128702909589e-05,0.9308647129841985,2.63283294873724
18,21,1.8577217379142072,1.0,0.03899495613504598,0.007979633128039176,0.006810792100855228,4.6386889041071975e-05,0.0003671477012084503,0.01916109864304368,1.3968031419370803,6.79985680705249,6.79985680705249,0.0028178679620386557,0.0010016081653059807,0.8535219591641595,2.40125057575825
18,21,1.8577217379142072,0.3,0.011698486840513793,0.0023938899384117534,0.002035539370543101,4.143420529031003e-06,3.304329310876055e-05,0.005748329592913106,1.2238890088911514,3.8617999064060173,3.8617999064060173,0.0014885104697883705,0.0005270960225480649,0.8503061639891417,2.4012505757582505
18,21,1.8577217379142072,0.1,0.003899495613504598,0.000797963312803919,0.0006778002673956162,4.5941320248156875e-07,3.671477012084514e-06,0.0019161098643043707,1.1197098613763405,2.348892788959808,2.348892788959808,0.0008157502433957012,0.00028856160254797143,0.8494128195116282,2.4012505757582496
18,21,1.8577217379142072,0.03,0.0011698486840513794,0.00023938899384117515,0.00020326585448192136,4.131700759826563e-08,3.3043293108760467e-07,0.0005748329592913099,1.0373669453557253,1.365531793663283,1.365531793663283,0.0004209590446438583,0.00014885472123400687,0.849102756231057,2.4012505757582496
18,21,1.8577217379142072,0.01,0.00038994956135045977,7.979633128039208e-05,6.774823538048508e-05,4.5898233971696105e-09,3.6714770120845285e-08,0.00019161098643043746,0.9801581848033751,0.8292546252495768,0.8292546252495768,0.00023106411540697674,8.169774797468898e-05,0.8490144132369716,2.401250575758249
18,21,1.8577217379142072,0.003,0.00011698486840513794,2.3938899384117162e-05,2.0323731040368995e-05,4.1305404340125815e-10,3.30432931087603e-09,5.748329592913084e-05,0.9303816426077042,0.47676111115825537,0.47676111115825537,0.00012057043786453028,4.262875172640238e-05,0.8489835190106217,2.401250575758279
18,21,1.8577217379142072,0.001,3.899495613504598e-05,7.979633128038458e-06,6.774506597468877e-06,4.589393963914934e-11,3.6714770120842894e-10,1.916109864304312e-05,0.8932616843201842,0.28565790322082096,0.28565790322082096,6.707708215666309e-05,2.3715453068462832e-05,0.8489746945464116,2.401250575758396
19,3,2.754079875965238,1.0,0.1,0.019199876978317963,0.01620142561922378,0.0002624861920952406,0.002048510813390606,0.04526047738801046,1.6006551699713985,10.743496921093504,10.743496921093504,0.004212825462736179,0.001508021618865485,0.8438296577378972,2.3573316349434017
19,3,2.754079875965238,0.3,0.03,0.005759963093495387,0.00481781268100431,2.321131902924593e-05,0.0001843659732051545,0.013578143216403136,1.341200958645833,5.809609544677088,5.809609544677088,0.0023371868818350752,0.0008292833871113614,0.8364311720061143,2.357331634943402
19,3,2.754079875965238,0.1,0.010000000000000002,0.0019199876978317973,0.001602089849985381,2.5666918874261806e-06,2.0485108133906083e-05,0.004526047738801048,1.1999230353800279,3.4924582321376736,3.4924582321376736,0.0012959489957967893,0.0004587284209279632,0.8344271433585685,2.3573316349434013
19,3,2.754079875965238,0.03,0.003,0.0005759963093495386,0.000480229291042853,2.306201719755212e-07,1.8436597320515444e-06,0.0013578143216403133,1.094812652079019,2.0283981220671223,2.0283981220671223,0.0006694022770325664,0.00023675297557141083,0.8337367501280809,2.357331634943402
19,3,2.754079875965238,0.01,0.001,0.0001919987697831799,0.00016003875639520313,2.5612403548523175e-08,2.0485108133906077e-07,0.00045260477388010475,1.0247481135617547,1.2358943651026426,1.2358943651026426,0.00036621639086647617,0.00012949226156712165,0.8335405303686657,2.357331634943399
19,3,2.754079875965238,0.003,0.00030000000000000003,5.759963093495341e-05,4.8007677388566385e-05,2.304737088244668e-09,1.8436597320515357e-08,0.000135781432164031,0.96554889776216,0.7144005589330371,0.7144005589330371,0.00019006344615242414,6.719994376861383e-05,0.8334719617002563,2.357331634943415
19,3,2.754079875965238,0.001,0.0001,1.9199876978317555e-05,1.600218318148958e-05,2.5606986657394794e-10,2.048510813390584e-09,4.5260477388010216e-05,0.9223768800810008,0.43040262326520207,0.43040262326520207,0.00010515846080269351,3.717956702979824e-05,0.8334523809481105,2.357331634943439
20,8,2.4564066341129642,1.0,0.09845359668842023,0.018975879332174643,0.018432733426729,0.00033976566158085256,0.0025754082278742502,0.0507484800548179,1.5972102937070303,10.672730498768832,10.672730498768832,0.004754966881312338,0.0017270869370172267,0.9713770362923466,2.6743677679679947
20,8,2.4564066341129642,0.3,0.029536079006526068,0.005692763799652391,0.0054239756635160764,2.9419511998414657e-05,0.00023178674050868244,0.015224544016445367,1.3393449568510862,5.777231410386951,5.777231410386951,0.002635266433861899,0.0009388538000683595,0.9527842458257749,2.674367767967995
20,8,2.4564066341129642,0.1,0.009845359668842023,0.0018975879332174643,0.001798735493401087,3.2354493752208516e-06,2.5754082278742502e-05,0.00507484800548179,1.1986976675219911,3.473880956920558,3.473880956920558,0.0014608583507652543,0.0005177884664751398,0.9479062666420062,2.6743677679679947
20,8,2.4564066341129642,0.03,0.0029536079006526068,0.0005692763799652399,0.0005386719382090284,2.901674570138713e-07,2.3178674050868324e-06,0.0015224544016445394,1.0939568717886954,2.0177143625142326,2.0177143625142326,0.0007545440672521357,0.0002669713554191091,0.9462397478039046,2.674367767967996
20,8,2.4564066341129642,0.01,0.0009845359668842024,0.0001897587933217456,0.00017946767365829806,3.220864588832137e-08,2.5754082278742457e-07,0.0005074848005481785,1.0240944500058746,1.2293475442401594,1.2293475442401594,0.00041280824362962957,0.00014598611637462068,0.9457673634865582,2.6743677679680036
20,8,2.4564066341129642,0.003,0.0002953607900652607,5.69276379965239e-05,5.383091226343395e-05,2.8977671151135236e-09,2.3178674050868405e-08,0.0001522454401644542,0.9650400495532794,0.710569084391033,0.710569084391033,0.00021425846340462524,7.575746460960619e-05,0.9456024201587453,2.6743677679680045
20,8,2.4564066341129642,0.001,9.845359668842023e-05,1.897587933217457e-05,1.7942743856042855e-05,3.2194205708356367e-10,2.575408227874261e-09,5.0748480054818e-05,0.921959434651297,0.42806350934729204,0.42806350934729204,0.00011855362334481372,4.191607895613857e-05,0.9455553306359837,2.6743677679680102
21,15,3.8819361637821874,1.0,0.1,0.022911044429961613,0.018600750408139476,0.00034598791574590095,0.0027586836683297137,0.052523172679587,1.6557521040007273,11.896083817334068,11.896083817334068,0.00441516498085313,0.0015636028371820883,0.8118682875851173,2.2924826862498033
21,15,3.8819361637821874,0.3,0.03,0.006873313328988485,0.00557279385228709,3.1056031320088784e-05,0.0002482815301496743,0.0157569518038761,1.3703307877637017,6.323593819897263,6.323593819897263,0.0024917716495794946,0.000881270051651994,0.8107871103131005,2.2924826862498033
21,15,3.8819361637821874,0.1,0.010000000000000002,0.0022911044429961627,0.0018571534509235767,3.44901894027735e-06,2.7586836683297172e-05,0.005252317267958703,1.218975440901142,3.78516952373077,3.78516952373077,0.0013876042367534098,0.0004906394388098934,0.810593099149556,2.292482686249804
21,15,3.8819361637821874,0.03,0.003,0.000687331332898848,0.0005571075632602049,3.1036883704172316e-07,2.482815301496742e-06,0.0015756951803876098,1.1080327602823798,2.1962899382568533,2.1962899382568533,0.0007174349583544531,0.0002536584781253284,0.8105371261202089,2.2924826862498047
21,15,3.8819361637821874,0.01,0.001,0.0002291104442996159,0.0001856991167681716,3.448416196847903e-08,2.7586836683297135e-07,0.0005252317267958699,1.0348053023648083,1.3387199588251095,1.3387199588251095,0.0003923387586279247,0.00013871393755206674,0.8105222672665513,2.2924826862498056
21,15,3.8819361637821874,0.003,0.00030000000000000003,6.87331332898861e-05,5.5709385750860174e-05,3.103535660738143e-09,2.4828153014968033e-08,0.0001575695180387629,0.9733529139575158,0.774591287894061,0.774591287894061,0.00020342278631503707,7.192100740291235e-05,0.8105171855894088,2.2924826862497896
21,15,3.8819361637821874,0.001,0.0001,2.2911044429963443e-05,1.856976224499596e-05,3.4483606983567746e-10,2.7586836683299656e-09,5.2523172679589396e-05,0.9287649377638255,0.4671673781432513,0.4671673781432513,0.000112429024664226,3.9749698103495925e-05,0.8105157450050648,2.292482686249725
22,8,3.647996244723328,1.0,0.1,0.02287155455083192,0.021882434124375447,0.0004788409232076311,0.003941972289016738,0.06278512792864833,1.6551831366847243,11.883976931084332,11.883976931084332,0.005283174840606125,0.0018413393303666422,0.9567532489206994,2.7451185178125384
22,8,3.647996244723328,0.3,0.03,0.0068614663652495755,0.0066280749846302535,4.393137800188134e-05,0.00035477750601150637,0.018835538378594502,1.3700352344188425,6.318325058157504,6.318325058157504,0.0029810967630220595,0.001049024056790626,0.9659852037166063,2.745118517812539
22,8,3.647996244723328,0.1,0.010000000000000002,0.0022871554550831924,0.0022162145224690353,4.911606809602653e-06,3.941972289016739e-05,0.0062785127928648345,1.218783821017894,3.7821903342954286,3.7821903342954286,0.0016600203157238614,0.0005859606012879006,0.9689828986234883,2.7451185178125384
22,8,3.647996244723328,0.03,0.003,0.0006861466365249581,0.0006656119529465124,4.4303927190527015e-07,3.5477750601150625e-06,0.0018835538378594498,1.1079005994752602,2.194585517078909,2.194585517078909,0.0008582731560019333,0.0003032973414644928,0.9700724561116482,2.745118517812536
22,8,3.647996244723328,0.01,0.001,0.00022871554550831993,0.00022194274882425503,4.9258583755666356e-08,3.9419722890167475e-07,0.0006278512792864841,1.0347051383722243,1.3376766524920427,1.3376766524920427,0.0004693595257993179,0.00016591659008982762,0.9703876854150322,2.745118517812533
22,8,3.647996244723328,0.003,0.00030000000000000003,6.861466365249593e-05,6.659042342195166e-05,4.4342844915148085e-09,3.547775060115081e-08,0.00018835538378594548,0.973275422285981,0.7739804677327069,0.7739804677327069,0.00024335935031760228,8.603630995627214e-05,0.9704984310526364,2.7451185178125384
22,8,3.647996244723328,0.001,0.0001,2.2871554550831875e-05,2.219753240694456e-05,4.927304449573539e-10,3.941972289016806e-09,6.278512792864888e-05,0.9287016368063673,0.466794121522454,0.466794121522454,0.00013450282476539017,4.75531532713974e-05,0.970530112310936,2.745118517812567
23,5,3.838033119967163,1.0,0.1,0.032338283089352854,0.0298263702667889,0.000889612363291589,0.007556515301615556,0.08692821924792636,1.784268177079657,14.749644884104033,14.749644884104033,0.005893580484884115,0.0020221754829455817,0.9223238656293729,2.688090119309607
23,5,3.838033119967163,0.3,0.03,0.009701484926805858,0.009103445053461346,8.287271184138984e-05,0.0006800863771454,0.026078465774377908,1.4344031532706614,7.490724563485672,7.490724563485672,0.003481434346351506,0.0012152956601604406,0.9383558416204836,2.6880901193096065
23,5,3.838033119967163,0.1,0.010000000000000002,0.0032338283089352873,0.003058727600128767,9.355814531789484e-06,7.556515301615559e-05,0.008692821924792638,1.2597135217477355,4.433637470425379,4.433637470425379,0.001960652394964223,0.0006898912282594233,0.9458534306466718,2.688090119309606
23,5,3.838033119967163,0.03,0.003,0.000970148492680587,0.0009206319666777577,8.475632180689559e-07,6.800863771454006e-06,0.002607846577437792,1.1357638403085784,2.564947118185105,2.564947118185105,0.0010167252802011145,0.00035892824462173504,0.9489598485423487,2.6880901193096047
23,5,3.838033119967163,0.01,0.001,0.0003233828308935278,0.0003071821044847378,9.436084531567237e-08,7.556515301615538e-07,0.0008692821924792626,1.0556544485515387,1.5640469221565534,1.5640469221565534,0.0005557903539624444,0.00019640210286094625,0.9499023298051218,2.68809011930961
23,5,3.838033119967163,0.003,0.00030000000000000003,9.7014849268059e-05,9.2187231494203e-05,8.498485650565775e-09,6.800863771453975e-08,0.0002607846577437786,0.9893813070988355,0.9065368602472462,0.9065368602472462,0.0002876713227884115,0.00010169165263623161,0.9502383623715485,2.68809011930959
23,5,3.838033119967163,0.001,0.0001,3.2338283089352335e-05,3.073220132148432e-05,9.444681980642427e-10,7.556515301615496e-09,8.692821924792603e-05,0.9418017128198304,0.5478645727693693,0.5478645727693693,0.00015866734877292312,5.609452198403316e-05,0.9503349709868539,2.68809011930964
24,5,1.1590622681688347,1.0,0.0828699672973146,0.00506492163956089,0.005116026921097943,2.6173731457398897e-05,0.00020553087060586886,0.014336347882423503,1.3213598546953857,5.46585584734951,5.46585584734951,0.0026228916903060025,0.0009359974108316074,1.010090043869165,2.830517212832223
24,5,1.1590622681688347,0.3,0.024860990189194382,0.0015194764918682665,0.0015247400017741998,2.3248320730103867e-06,1.8497778354528192e-05,0.00430090436472705,1.176364623790274,3.140866518336549,3.140866518336549,0.0013693368819139996,0.00048545202187762036,1.0034640285217322,2.8305172128322234
24,5,1.1590622681688347,0.1,0.00828699672973146,0.000506492163956088,0.0005073228434850667,2.573764675217735e-07,2.055308706058683e-06,0.0014336347882423484,1.0855790180705118,1.9143415685222018,1.9143415685222018,0.0007488918444941147,0.00026501166344974707,1.0016400639300922,2.830517212832225
24,5,1.1590622681688347,0.03,0.002486099018919438,0.00015194764918682733,0.00015210089442426491,2.313468208466138e-08,1.849777835452828e-07,0.00043009043647270607,1.0120343219254933,1.111605594390171,1.111605594390171,0.00038690920470641795,0.0001368299108891295,1.0010085397059956,2.8305172128322176
24,5,1.1590622681688347,0.01,0.0008286996729731461,5.064921639560926e-05,5.0691191798268145e-05,2.5695969259288074e-09,2.0553087060587357e-08,0.00014336347882423667,0.9600348504377552,0.6734922564628532,0.6734922564628532,0.0002128658161226297,7.52661835556888e-05,1.0008287473261388,2.8305172128322353
24,5,1.1590622681688347,0.003,0.00024860990189194384,1.5194764918682516e-05,1.5206402394002057e-05,2.312346737683115e-10,1.8497778354527678e-09,4.300904364726991e-05,0.9142078808464094,0.386035563867453,0.386035563867453,0.00011141212798217019,3.939119557187545e-05,1.0007658871579665,2.8305172128322122
24,5,1.1590622681688347,0.001,8.28699672973146e-05,5.064921639559679e-06,5.068709864109203e-06,2.5691819686517936e-11,2.0553087060585478e-10,1.4336347882423013e-05,0.8796917159009474,0.23063022976123437,0.23063022976123437,6.216161644232445e-05,2.197764737674116e-05,1.0007479334961347,2.8305172128328024
25,8,3.139212891525141,1.0,0.1,0.027648139085582203,0.02765846413899889,0.0007649906385282877,0.00569260453942122,0.07544935082173485,1.7219115806809022,13.334582705348156,13.334582705348156,0.005658171124580754,0.0020741904527620345,1.0003734447871782,2.7289124446382633
25,8,3.139212891525141,0.3,0.03,0.008294441725674659,0.008077670728049258,6.524876439078385e-05,0.0005123344085479096,0.022634805246520447,1.4039715988461368,6.930281546233686,6.930281546233686,0.003266072972002343,0.0011655616982024532,0.9738655108089546,2.7289124446382633
25,8,3.139212891525141,0.1,0.010000000000000002,0.0027648139085582205,0.002675531101658249,7.158466675940605e-06,5.6926045394212196e-05,0.007544935082173484,1.2405627378816977,4.125151035831635,4.125151035831635,0.0018290082027632756,0.0006485898524486047,0.9677074805564292,2.728912444638263
25,8,3.139212891525141,0.03,0.003,0.0008294441725674661,0.0008009703101711081,6.415534377756011e-07,5.123344085479098e-06,0.0022634805246520453,1.1228180522592155,2.3901687258312077,2.3901687258312077,0.0009469961263361836,0.00033511036334581856,0.9656711526368076,2.7289124446382633
25,8,3.139212891525141,0.01,0.001,0.00027648139085582066,0.0002668322037889288,7.119942497885644e-08,5.692604539421198e-07,0.000754493508217347,1.0459629746445094,1.4573089085558442,1.4573089085558442,0.0005177306635454735,0.00018309927443821962,0.9651000487337548,2.7289124446382713
25,8,3.139212891525141,0.003,0.00030000000000000003,8.294441725674761e-05,8.0033173209842e-05,6.405308814036571e-09,5.123344085479129e-08,0.0002263480524652052,0.9819558234341763,0.8440299835937907,0.8440299835937907,0.00026817536919889867,9.482266597813171e-05,0.9649012658935913,2.728912444638238
25,8,3.139212891525141,0.001,0.0001,2.7648139085582797e-05,2.6676157014623922e-05,7.116173530688691e-10,5.692604539421231e-09,7.544935082173492e-05,0.9357761228524006,0.5096195864821902,0.5096195864821902,0.00014805033562887142,5.2345234999236394e-05,0.9648445753274687,2.7289124446382074
26,15,2.1486966760831905,1.0,0.1,0.01720463371055294,0.014606337291639343,0.00021334508907713416,0.0017415079389524663,0.041731378349540126,1.5693912935284164,10.106671044674421,10.106671044674421,0.004129092375231697,0.001445217443713671,0.8489769405947969,2.425589469187189
26,15,2.1486966760831905,0.3,0.03,0.005161390113165881,0.004412169235138359,1.946723735950141e-05,0.00015673571450572197,0.012519413504862038,1.3242040516970308,5.514806867187489,5.514806867187489,0.0022701454115013906,0.0008000587040301074,0.8548412614430404,2.4255894691871895
26,15,2.1486966760831905,0.1,0.010000000000000002,0.0017204633710552941,0.0014738322340012865,2.172181453981223e-06,1.7415079389524667e-05,0.0041731378349540126,1.1886497194906445,3.3227274097249655,3.3227274097249655,0.001255937463524713,0.0004435609823687827,0.8566484232077957,2.425589469187189
26,15,2.1486966760831905,0.03,0.003,0.0005161390113165888,0.00044248371757907393,1.9579184032259767e-07,1.5673571450572223e-06,0.0012519413504862049,1.0869142489514558,1.9306671831567703,1.9306671831567703,0.0006484501116547684,0.00022918694710270227,0.8572956274906794,2.425589469187188
